name,lat,lon,type,osm_type,osm_id
Tuas Lamp Post 1,1.2417202,103.6149693,attraction,node,8389088599
Log challenge,1.4166474,103.9159706,playground,node,8424454141
Kiap Kiap Rivervale Plaza,1.384982,103.90138,amusement_arcade,node,8448240724
Compassvale Villa RC Community Garden,1.3885469,103.8974207,garden,node,8448501866
Arcade 1998,1.2865066,103.8267617,amusement_arcade,node,8460232074
Punggol Periwinkle Community Garden,1.3999052,103.9066844,garden,node,8474939107
Punggol Periwinkle Community Garden,1.4008579,103.9063648,garden,node,8474939110
Sengkang West Zone K Community Garden,1.3956943,103.8884987,garden,node,8481909304
Kallang park connector,1.3208882,103.8671665,park,node,8482680637
Supertree Observatory,1.2819416,103.8639337,viewpoint,node,8485491035
Hologate Singapore,1.2911388,103.8500669,amusement_arcade,node,8527191281
Hammie,1.3718484,103.8478616,amusement_arcade,node,8556333497
Kwok Gallery,1.3054099,103.8302025,gallery,node,8566518469
Coastal PlayGrove,1.29678,103.8997611,playground,node,8568946187
Former Tuas TV World Site,1.3472497,103.6398656,attraction,node,8573358107
Gate,1.3425102,103.6850606,attraction,node,8573367917
Bouncing Kids,1.3580426,103.8849284,playground,node,8578225084
Tiong Bahru Air Raid Shelter,1.2834152,103.8308367,attraction,node,8588406245
Smigy,1.3177835,103.892924,playground,node,8597312108
Virtualand SPC,1.3185269,103.8938808,amusement_arcade,node,8598400988
Abandoned car,1.3313174,103.8216533,attraction,node,8602874913
Fun Claw Bugis Junction,1.2993196,103.8551123,amusement_arcade,node,8610032724
Amazing Castle,1.2993828,103.8543092,amusement_arcade,node,8610207399
324D Sengkang West Zone B RC Community Garden,1.392799,103.8916554,garden,node,8620435937
HiClaw,1.3912662,103.8758705,amusement_arcade,node,8620920453
Sunshine Childhood Playland,1.3912487,103.8762047,playground,node,8620920466
Once Upon A Time,1.2968191,103.8996255,playground,node,8663885318
Vertical Challenge,1.2967876,103.8997881,playground,node,8664504673
Abandoned Motorbike,1.268565,103.8192156,attraction,node,8696320617
Big Banyan Tree,1.2702295,103.8199623,attraction,node,8696320717
